,CO,NO2,SO3,O3,PM25,PM10
2017/3/30 22:00,65.8,447.2,119.4,901.28,33.08,39.36
2017/3/30 23:00,61.67,346.77,149.17,736.57,29.03,32.57
2017/3/31 0:00,61.6,356.67,132.63,739.5,38.1,41.97
2017/3/31 1:00,61.57,377.7,124.53,769.5,46.8,50.17
2017/3/31 2:00,65.27,309.73,148.37,675.27,55.33,59.67
2017/3/31 3:00,66.1,289.57,155.9,651.33,65.6,71.07
2017/3/31 4:00,72.77,245.7,193.03,551.4,68.77,73.23
2017/3/31 5:00,87.3,293.1,176.8,617.1,76.2,82.5
2017/3/31 6:00,122.5,296.73,174.77,629.43,121.93,133.4
2017/3/31 7:00,115.915,314.7,203.87,644.1,152.87,171.67
2017/3/31 8:00,115.915,367.97,214.9,721.17,141.03,160.83
2017/3/31 9:00,115.915,434.33,207.67,824.77,103.1,118
2017/3/31 10:00,106.2,631.73,134.5,1054.13,32.87,37.5
2017/3/31 11:00,108.67,604.97,119.37,1014.1,38.5,44.27
2017/3/31 12:00,104,595.27,115.8,1032.9,35.5,40.43
2017/3/31 13:00,106.13,667.6,108.7,1124.53,25.67,29
2017/3/31 14:00,109.33,642.67,107,1135.27,23.1,26.43
2017/3/31 15:00,102.33,785.1,93.87,1214.37,19.87,22.67
2017/3/31 16:00,97.7,703.8,93.87,1217.8,21.97,24.97
2017/3/31 17:00,103.4,687.47,94.37,1220.1,27.47,32.1
2017/3/31 18:00,114.33,624.9,120.43,1120.2,45,54.53
2017/3/31 19:00,98.6,590.63,98.33,1038.97,51.57,62.3
2017/3/31 20:00,91.97,464,136.83,848.93,56.43,70.4
2017/3/31 21:00,88.2,400.37,147.53,766.07,68.23,80.23
2017/3/31 22:00,90.1,422.37,146.57,785.87,80.4,94
2017/3/31 23:00,88.93,462.7,155.27,781.97,86.73,99.27
2017/4/1 0:00,86.27,348.7,175.23,688.47,85.13,98.6
2017/4/1 1:00,85.28,365.34,157.28,701.38,73.55,85.62
2017/4/1 2:00,85.03,432.63,136.63,763.3,77.3,87.87
2017/4/1 3:00,79.57,369.97,145.03,691.93,84.47,94.7
2017/4/1 4:00,80.53,348.9,137.47,659.4,89.7,99
2017/4/1 5:00,91.84,430.04,148.2,739.44,101.92,113.84
2017/4/1 6:00,101,371.87,181.43,663.67,112.3,126.87
2017/4/1 7:00,112.33,325.6,205.83,624.97,119.2,137.53
2017/4/1 8:00,123.2,352.93,184.3,673.83,121.27,140.83
2017/4/1 9:00,162.7,459.73,184.3,826.73,114.27,133.57
2017/4/1 10:00,169.23,608.67,187.17,1029.23,96.47,116.4
2017/4/1 11:00,277.33,727.07,179.47,1165.2,92.47,110.07
2017/4/1 12:00,425.97,785.3,171.83,1293.5,96.17,114.6
2017/4/1 13:00,308.8,861.4,138.47,1336.17,79.27,94.23
2017/4/1 14:00,278.33,821.27,130.27,1446.13,78.83,90.33
2017/4/1 15:00,214.1,848.37,114.4,1386.23,55.57,66.97
2017/4/1 16:00,212.47,874.83,103.27,1433.83,62.5,76.57
2017/4/1 17:00,235.47,975.03,134.73,1414.47,72.8,88.53
2017/4/1 18:00,196.1,935.93,81.9,1331.4,75.43,91
2017/4/1 19:00,167.97,793.87,112.2,1164.97,102.07,122.27
2017/4/1 20:00,123.4,743.9,102.23,1172.3,73.9,87.47
2017/4/1 21:00,140.3,780.9,101.2,1158.07,96.03,113.53
2017/4/1 22:00,166.57,810.47,86.93,1134.37,90.1,105.17
2017/4/1 23:00,105.73,654.13,102.5,991.77,62.27,72.8
2017/4/2 0:00,88.07,469.13,137.27,782.87,55.57,65.37
2017/4/2 1:00,83.83,507.77,116.17,902.07,55.23,65.2
2017/4/2 2:00,88.1,423.1,144.5,797.73,59.13,70.2
2017/4/2 3:00,92.93,455.03,146.93,791.37,66.87,79.3
2017/4/2 4:00,104,442.3,182.5,728.83,79.27,94.07
2017/4/2 5:00,103.03,434.7,189.73,746.17,80.6,94.43
2017/4/2 6:00,96.43,345.37,215.87,633.93,81.9,95.7
2017/4/2 7:00,98.24,357.04,197.72,713.56,91,104.28
2017/4/2 8:00,115.3,528.17,165.2,964.63,114.87,134.47
2017/4/2 9:00,149.2,671.48,224.76,1003,100.76,122.36
2017/4/2 10:00,180.1,854.77,165.77,1112.2,96.37,124.2
2017/4/2 11:00,175.47,810.97,132.53,1238.8,101.83,127.27
2017/4/2 12:00,178.73,759.9,147.53,1314,106.9,132.8
2017/4/2 13:00,177.27,891.3,133,1389.37,108.77,136.13
2017/4/2 14:00,181.1,934.1,130.53,1483.23,106.37,131.47
2017/4/2 15:00,185.8,849.43,138.1,1512.9,106.8,129.93
2017/4/2 16:00,197,946.97,115.07,1600.07,122.77,145.37
2017/4/2 17:00,200,928.04,122.88,1664.19,136.77,165.42
2017/4/2 18:00,187.8,789.23,130.4,1513.87,140.87,171.2
2017/4/2 19:00,217.3,725.83,135.8,1414.67,157.37,193.97
2017/4/2 20:00,160.9,465,149.73,848.97,127.63,150.1
2017/4/2 21:00,292.87,492.33,165.665,953.93,149.77,175.87
2017/4/2 22:00,138.37,210.73,170.485,368.27,134.4,158.97
2017/4/2 23:00,117.2,488.83,136.7,1014.5,131.17,152
2017/4/3 0:00,122.7,433.8,150.13,908.7,152.33,175.1
2017/4/3 1:00,117.53,435.97,139.23,899.93,144.77,167.93
2017/4/3 2:00,113.77,398.37,149.33,848.77,161.17,185.83
2017/4/3 3:00,106.33,389.3,148.23,838.83,170.03,193.47
2017/4/3 4:00,160.03,369.27,181.2,771.6,189.43,215.43
2017/4/3 5:00,127.3,370.47,159.77,741.37,171.27,194.9
2017/4/3 6:00,117.53,329.53,155.57,666.8,190.3,212.93
2017/4/3 7:00,125.2,334,171.33,689.4,221.3,249.73
2017/4/3 8:00,141.8,410.7,168.8,804.1,226.67,266.43
2017/4/3 9:00,152.83,744.1,185.67,1118.53,161.2,195.03
2017/4/3 10:00,158.3,971.73,150.37,1358.9,110.53,135.57
2017/4/3 11:00,164.4,1355.3,111.6,1521.2,87.9,109.6
2017/4/3 12:00,194.63,1381.43,104.4,1638.77,107.33,132.53
2017/4/3 13:00,177,1311.17,106.63,1738.77,81.5,101.07
2017/4/3 14:00,160.27,1439.37,110.47,1698.43,51.57,63.83
2017/4/3 15:00,155.27,1441.33,110.43,1674.37,49.2,60.5
2017/4/3 16:00,139.53,1273.4,108.27,1632.9,39.27,48.77
2017/4/3 17:00,131.77,1240.2,103.67,1598.47,44.57,54.07
2017/4/3 18:00,134.92,856.84,123.16,1385,59.88,75.8
2017/4/3 19:00,162.23,567.67,171.35,927.87,124.87,149.4
2017/4/3 20:00,163.33,398.47,171.67,619.2,131.77,155.93
2017/4/3 21:00,154.65,533.45,171.67,1043.15,131.1,153.4
2017/4/3 22:00,129.23,570.73,144.2,1101.27,105.83,122.8
2017/4/3 23:00,144.2,532.9,151.4,987.53,123.3,147.1
2017/4/4 0:00,122.87,634.13,143.5,1057.73,118.8,143.97
2017/4/4 1:00,119.8,597.5,159.13,1027.27,111,135.97
2017/4/4 2:00,116.23,476.87,183.57,858,104.63,125.57
2017/4/4 3:00,113.37,519.4,159.77,926.47,104.77,126.97
2017/4/4 4:00,114.77,498.73,149.63,878.87,104.53,125.4
2017/4/4 5:00,129.7,450.13,197.37,796.9,109.73,133.03
2017/4/4 6:00,146.03,388.83,227.27,721.7,115.1,137.9
2017/4/4 7:00,166.23,482.7,209.47,881.43,145.8,174.37
2017/4/4 8:00,182,567.27,238.6,937.13,129.17,155.27
2017/4/4 9:00,178.77,665.87,207.7,1005.9,105.4,131.27
2017/4/4 10:00,169.67,888,134.3,1194.83,81.2,101.97
2017/4/4 11:00,155.93,1101.27,113.4,1281.7,69.43,86.67
2017/4/4 12:00,154.13,1004.13,109.53,1203.37,67.67,83.37
2017/4/4 13:00,150.3,1075.33,95.17,1241.97,70.57,86
2017/4/4 14:00,139.83,890.47,98.9,1264.93,69.07,84.03
2017/4/4 15:00,120.6,1060.97,89.77,1277.3,51.03,62.33
2017/4/4 16:00,113.63,973.1,88.67,1275.4,46.4,57.13
2017/4/4 17:00,110.57,870.73,99.7,1230.63,46.03,58.13
2017/4/4 18:00,102.73,911.2,96.7,1224.3,37.03,46.37
2017/4/4 19:00,105.17,871.2,92.03,1160.5,43.73,52.4
2017/4/4 20:00,96.83,634.1,101.9,988.77,48.3,59.37
2017/4/4 21:00,86.87,738.87,98.77,986.53,38.73,43.93
2017/4/4 22:00,83.77,453,127.63,827.37,44.37,49.1
2017/4/4 23:00,125.77,434.03,109.73,829.23,72.33,79.87
2017/4/5 0:00,106.87,466.67,97,803.5,81.37,91
2017/4/5 1:00,105.07,579.63,91.17,970.07,56.37,64
2017/4/5 2:00,116.03,566.87,100.1,972.07,112.77,85.435
2017/4/5 3:00,99.63,488.83,124.93,879.23,59.13,65.8
2017/4/5 4:00,79.57,290.07,175.5,512.63,86,95.77
2017/4/5 5:00,75.2,278.47,175.5,558.67,64.33,78.17
2017/4/5 6:00,74.23,295.37,245.23,618.3,49.5,56.2
2017/4/5 7:00,80.23,299.33,205.57,628.77,57.07,64.7
2017/4/5 8:00,80.73,448,145.43,829.97,57.5,66.67
2017/4/5 9:00,94.115,477.7,125.23,919.3,93.2,120.6
2017/4/5 10:00,88.4,576.33,121.23,1007.73,61.73,74.735
2017/4/5 11:00,84.83,797.53,89.7,1192.93,39.63,43.93
2017/4/5 12:00,87.72,757.48,94.64,1235.8,38.24,42.68
2017/4/5 13:00,88.6,747.67,95.7,1236.67,39.7,45.77
2017/4/5 14:00,88.2,748.23,94.2,1201.8,53.13,64.2
2017/4/5 15:00,87.7,698.63,100.87,1180.97,59.1,71.3
2017/4/5 16:00,85.43,706.17,97.07,1170.9,30.67,35.77
2017/4/5 17:00,80.1,773.53,83.2,1155.73,28.8,32.77
2017/4/5 18:00,76.07,623.77,85.4,1107.27,27.97,31.4
2017/4/5 19:00,75,674.5,79.47,1138.87,35.17,44.47
2017/4/5 20:00,67.43,465.83,119.5,928.8,36.37,41.4
2017/4/5 21:00,80.2,397.27,140.97,824.23,56.83,65.57
2017/4/5 22:00,80.15,249.57,167.2,453.8,86.1,98.47
2017/4/5 23:00,68.4,372.3,165.1,734.43,67.1,77.57
2017/4/6 0:00,63.47,296.17,178.47,639.03,67.1,77
2017/4/6 1:00,65,340,151.47,689.07,92.37,107.27
2017/4/6 2:00,65.13,364.07,127.73,710.07,93.3,110.1
2017/4/6 3:00,65.73,368.63,148.6,704.97,87.17,103.5
2017/4/6 4:00,64.43,291.67,169.3,634.93,101.2,123.73
2017/4/6 5:00,65.77,256.67,185.8,577.47,278.2,461.37
2017/4/6 6:00,71.57,240.27,209.2,501.27,215.315,328.32
2017/4/6 7:00,79.5,253.73,221.9,496.3,215.315,328.32
2017/4/6 8:00,96.81,281.46,211.23,523.77,336.62,533.88
2017/4/6 9:00,118.4,396.5,188.87,653.3,152.43,195.27
2017/4/6 10:00,131.6,660.63,159.53,954.07,98.6,119.37
2017/4/6 11:00,139.67,774.03,137.7,1146.43,82.67,100.93
2017/4/6 12:00,146.27,958.23,112.73,1332.37,73.87,87.77
2017/4/6 13:00,152.43,1037.27,104.7,1442.23,75.77,90.3
2017/4/6 14:00,164.8,932.33,116.97,1500.03,89.83,105.73
2017/4/6 15:00,182,916.73,130.5,1611.43,94.17,110.77
2017/4/6 16:00,186.77,1174.62,111.08,1656.62,99.15,122.92
2017/4/6 17:00,186.1,1081.33,104.3,1703.63,100.93,123.37
2017/4/6 18:00,185.53,934.47,106.9,1617.1,100.37,122.6
2017/4/6 19:00,168.83,688.4,117.57,1357.27,115.83,140.7
2017/4/6 20:00,183.77,613.9,124.4,1226.37,106.05,156.53
2017/4/6 21:00,142.6,791.5,105.77,1282.13,106.37,132.23
2017/4/6 22:00,137.8,962.3,77.9,1424.2,120,149.8
2017/4/6 23:00,137.27,1070.7,74.53,1509.23,105.73,134.43
2017/4/7 0:00,139.38,942.38,79.69,1425.96,96.08,125.58
2017/4/7 1:00,119.3,621.37,96.17,1137.27,95.07,121.77
2017/4/7 2:00,110.97,698.8,88.17,1237.4,78.1,97.63
2017/4/7 3:00,115,636.64,101.32,1134.96,66.24,82.36
2017/4/7 4:00,137.535,554.07,128.7,967.77,70.97,88.4
2017/4/7 5:00,108.84,623.64,174.8,949.04,52.92,63.44
2017/4/7 6:00,98.43,447.5,200.43,763.93,52.53,64.07
2017/4/7 7:00,94.53,583.085,220.4,728.13,56.4,67.3
2017/4/7 8:00,120.17,500.03,141.53,894.7,61.53,72.87
2017/4/7 9:00,121.77,612.1,123.13,1017.73,74.17,90.4
2017/4/7 10:00,133.27,711.37,186.73,1106.23,70.07,86.17
2017/4/7 11:00,125.48,748.08,100.96,1183.96,67,82.56
2017/4/7 12:00,137.03,735.53,141.97,1139.4,63.97,78.3
2017/4/7 13:00,143.6,788.37,122.2,1269.63,68.67,82.9
2017/4/7 14:00,126.17,706.87,119.17,1119.83,78.87,93.27
2017/4/7 15:00,148.03,692.43,172.13,1229.73,89.57,108.07
2017/4/7 16:00,133.03,894.9,104.03,1295.27,82.93,96.73
2017/4/7 17:00,127.53,839.33,86.47,1356.4,82.43,97.53
2017/4/7 18:00,114.2,667.3,111,1195.83,99.73,116.5
2017/4/7 19:00,116.43,569.1,116.37,1128.77,95.2,110.8
2017/4/7 20:00,133.17,556,110.33,1105.8,101.93,119.9
2017/4/7 21:00,125.33,447.2,143.4,951.77,99.7,114.57
2017/4/7 22:00,107.3,361.3,179.33,759.97,95.67,110.57
2017/4/7 23:00,106.37,312.67,188.47,659.37,91.6,108.4
2017/4/8 0:00,103.7,292.63,198.4,649.47,90.3,106.7
2017/4/8 1:00,101.9,281.5,211.57,620.23,89.27,105.53
2017/4/8 2:00,103.2,274.07,211.23,602.37,91.47,109.3
2017/4/8 3:00,107.77,269.53,224.7,584.1,89.5,105.87
2017/4/8 4:00,109.27,281.33,209.2,620.43,88.5,104.8
2017/4/8 5:00,116.77,324.33,186.53,675.77,96.7,114.17
2017/4/8 6:00,115.7,301.23,203.3,660.53,102.8,121.73
2017/4/8 7:00,126.1,301.33,215.57,623.67,102.27,121.37
2017/4/8 8:00,124.73,730.73,99.4,1033.2,89,106.3
2017/4/8 9:00,116.235,752.1,132.6,977.93,79,94.4
2017/4/8 10:00,104.17,769.57,105.67,963.37,31.1,41.2
2017/4/8 11:00,73,735.17,91.4,919.87,11.33,17.3
2017/4/8 12:00,69.8,776.13,84.23,945.13,7.33,11.37
2017/4/8 13:00,70.87,719.07,80.57,939.3,7.33,11.37
2017/4/8 14:00,70.73,660.03,80.67,927.93,7.07,10.53
2017/4/8 15:00,70.4,737.6,80.03,958.73,6.6,8.77
2017/4/8 16:00,69.53,663.73,83.63,966.07,5.97,7.8
2017/4/8 17:00,69.9,647.93,104.47,990.03,7.6,11.23
2017/4/8 18:00,71.935,575.47,128.93,1014.67,14.37,23.3
2017/4/8 19:00,72.035,537.53,114.4,1001.57,12.93,21.2
2017/4/8 20:00,67.77,402.53,147.03,844.7,12.03,19.9
2017/4/8 21:00,70.17,282.17,195.83,621,18.13,23.33
2017/4/8 22:00,68.83,268.57,199.9,588.6,17.9,23
2017/4/8 23:00,68.97,254.7,208,578.23,19.87,25.33
2017/4/9 0:00,67.2,265.63,233.6,583.17,19.4,24.83
2017/4/9 1:00,73.2,314.5,190.5,666.03,18.8,23.53
2017/4/9 2:00,80.22,300.56,198.89,670,48.26,55.96
2017/4/9 3:00,81.1,267.52,230.86,588.83,60.07,68.07
2017/4/9 4:00,88.4,275.3,235.97,591.37,43.7,51.27
2017/4/9 5:00,91.93,238.17,228.93,525.63,70,80.33
2017/4/9 6:00,84.08,234.31,213.38,521.96,69.31,78.42
2017/4/9 7:00,83.93,267.76,201.03,626.76,58.14,65.52
2017/4/9 8:00,96,339.13,179.8,775.87,48.93,57.8
2017/4/9 9:00,104.61,448.43,199.17,911.4,31.53,40.23
2017/4/9 10:00,104.61,541.53,220.47,996.03,33.97,44
2017/4/9 11:00,104.61,550.3,258,969.27,33.3,43.13
2017/4/9 12:00,110.85,597.96,246.65,991.85,13.04,19.27
2017/4/9 13:00,98.37,565.63,223.67,969.6,10.4,15.37
2017/4/9 14:00,88.3,543.13,190.03,954.63,9.03,13.4
2017/4/9 15:00,79.1,504.13,265,918.2,7.4,11
2017/4/9 16:00,88.37,497.1,199.97,924.43,12.27,20.17
2017/4/9 17:00,82.3,498.57,316.43,918.27,13.83,22.8
2017/4/9 18:00,87.73,483.03,261.5,899.2,12.3,21.13
2017/4/9 19:00,104.61,412.33,292.37,800.2,25.03,41.03
2017/4/9 20:00,96.62,360.13,218.43,747.73,25.77,40.73
2017/4/9 21:00,117.13,353.1,207.9,737.67,29.33,46.8
2017/4/9 22:00,94.87,350.87,187.2,753.97,34.1,50.7
2017/4/9 23:00,91.43,339.7,189.7,700.87,40.67,56.13
2017/4/10 0:00,74.93,293.57,193.37,658.57,34.63,45.97
2017/4/10 1:00,68.77,331.9,181.47,716.27,41.8,53.87
2017/4/10 2:00,68.87,310,190.13,681,44.47,58.73
2017/4/10 3:00,76,292.03,203.03,656.23,54.7,70.4
2017/4/10 4:00,75.4,265.9,214.33,595.57,50.67,62.9
2017/4/10 5:00,77.2,255.27,216.97,564.43,55.87,68.5
2017/4/10 6:00,72.43,258.3,205.07,581.5,46.33,55.6
2017/4/10 7:00,85.97,366.53,188.23,740.07,71.67,86.63
2017/4/10 8:00,95.13,392.53,227.97,743.13,55.03,69.63
2017/4/10 9:00,93.33,575.03,224.5,895.1,32.63,42.13
2017/4/10 10:00,99.8,580.37,185.17,972.53,33.7,43.53
2017/4/10 11:00,117.43,697.57,159.77,1082.67,38.83,48.6
2017/4/10 12:00,132.5,796.53,138.6,1232.83,36.53,47.63
2017/4/10 13:00,131.67,762.53,122,1246.03,35.43,45.1
2017/4/10 14:00,120,825.57,111.17,1278.37,27.33,35.1
2017/4/10 15:00,113.2,884.43,99.47,1269.63,29.9,42.03
2017/4/10 16:00,116.97,907.33,87.07,1267.67,36.8,50.8
2017/4/10 17:00,113.63,887.87,83.73,1205.67,39.4,54.1
2017/4/10 18:00,115.85,727.62,97.96,1120.88,38.65,50.08
2017/4/10 19:00,109.97,590.4,122.5,1016.87,39.03,49.83
2017/4/10 20:00,103.5,491.63,141.53,866,39.8,49.83
2017/4/10 21:00,106.8,424.17,159.4,834.5,54.27,67.03
2017/4/10 22:00,99.77,351.27,167.07,739.4,61.37,76.7
2017/4/10 23:00,91.63,339.6,176.57,704.7,58.93,70.3
2017/4/11 0:00,87.17,319.77,178.3,655,60.27,72.07
2017/4/11 1:00,75.03,308.5,171.33,657,48.43,55.2
2017/4/11 2:00,70.8,315.97,170.2,650.83,43.43,49.7
2017/4/11 3:00,73.5,271.43,177.17,607.4,63.93,71.23
2017/4/11 4:00,69.77,269.87,181.6,580.93,51.17,56.57
2017/4/11 5:00,72.04,245.46,192.15,539.19,69.23,76.35
2017/4/11 6:00,73.04,223.57,207.14,500.29,72.07,79.93
2017/4/11 7:00,71.6,215.73,230.3,494.87,61.03,66.57
2017/4/11 8:00,108.7,288,217.67,583.23,73.57,83.33
2017/4/11 9:00,140.8,480.6,184.8,801.93,59.23,69.3
2017/4/11 10:00,188.2,563,215.83,914.67,62.43,74.83
2017/4/11 11:00,137.62,695.65,156.19,1051.88,34.38,46.92
2017/4/11 12:00,127.8,681.93,147.67,1073.93,22.1,33.33
2017/4/11 13:00,135.17,709.03,186.53,1082.77,22.77,33.1
2017/4/11 14:00,143,746.1,147.27,1139.07,21.97,32.23
2017/4/11 15:00,139.73,766.1,117.63,1195.6,25.2,36.47
2017/4/11 16:00,136.07,649,163.47,1110.67,28.8,40.8
2017/4/11 17:00,145.17,588.8,210.17,1095.37,39.47,59.07
2017/4/11 18:00,133.43,614.97,155.63,1087.6,31.6,45.17
2017/4/11 19:00,108.87,510.17,131.07,947.2,29.7,43.57
2017/4/11 20:00,97.9,431.1,141.53,866.3,40.07,54
2017/4/11 21:00,100.27,410.17,161.63,820.3,41.9,56.13
2017/4/11 22:00,98.35,346.46,185.12,753.46,52.92,69.81
2017/4/11 23:00,97.5,350.93,181.03,732.67,66.33,81.6
2017/4/12 0:00,100.93,330.53,166.47,708.63,83.9,100.67
2017/4/12 1:00,105.27,381.37,153.4,738.53,106.47,124.93
2017/4/12 2:00,102.67,321.07,174.07,655.6,112.57,131.03
2017/4/12 3:00,102.07,299.63,168.97,638.87,135.77,155.7
2017/4/12 4:00,99.87,285.77,171.23,614,156.27,179.73
2017/4/12 5:00,90.97,289.27,173.6,617.37,132.17,152.77
2017/4/12 6:00,90.07,272.83,175.23,601.23,107.67,122.57
2017/4/12 7:00,96.87,297.7,181.2,632.7,123.93,146.67
2017/4/12 8:00,110.53,576.7,136.07,865.27,101.13,125.7
2017/4/12 9:00,116.43,1006.53,96.93,1181.53,56.13,77.7
2017/4/12 10:00,125.73,1165.77,90.17,1234.87,40.47,56.07
2017/4/12 11:00,141,1290.23,90.5,1325.77,42.87,62.07
2017/4/12 12:00,141.07,1456.67,90.57,1460.57,41.43,62.6
2017/4/12 13:00,141.43,1438.43,95.37,1483.2,38.13,51.17
2017/4/12 14:00,142.23,1484.3,98.37,1504.4,39.53,55.8
2017/4/12 15:00,142.33,1594.97,98.6,1580.4,40.23,54.9
2017/4/12 16:00,137.87,1511.03,96.83,1555.93,38.57,52.33
2017/4/12 17:00,136.03,1497.5,94.8,1537.4,43.23,59.17
2017/4/12 18:00,131.9,1338.03,90.47,1510.5,48.73,64.77
2017/4/12 19:00,131.77,1056.57,89.3,1349.13,64.8,82.17
2017/4/12 20:00,135.43,873.07,88.83,1233.57,86.2,105.53
2017/4/12 21:00,133.13,642.1,101.63,1102.23,100,120.77
2017/4/12 22:00,128.8,486.5,126.27,1014.27,114.47,138.77
2017/4/12 23:00,125.23,443.83,129.13,983.17,136.37,161.53
2017/4/13 0:00,119.7,435.1,128.87,944.73,141.27,168.47
2017/4/13 1:00,115.83,433.83,134.63,906.07,142.7,168.33
2017/4/13 2:00,105.9,282.93,203.4,576.97,131.67,153.5
2017/4/13 3:00,95.9,256.6,203.2,533.8,115.97,137.13
2017/4/13 4:00,84.17,246.87,198.7,525.73,87.9,107.4
2017/4/13 5:00,83.77,234.27,204.3,529.93,90.3,111.93
2017/4/13 6:00,92.17,242.5,209.83,534.03,141.985,168.4
2017/4/13 7:00,111,295.53,168,614.53,141.985,168.4
2017/4/13 8:00,133.17,463.43,169.77,722.87,170.53,204.23
2017/4/13 9:00,137.93,590.73,160,831.63,119.63,142.8
2017/4/13 10:00,165.43,712.93,165.2,965.57,118.03,145
2017/4/13 11:00,186.43,871,157.23,1119.1,110.83,133
2017/4/13 12:00,195.83,900.2,139.23,1208.37,103.7,125.93
2017/4/13 13:00,203.7,1135.57,116.07,1341.67,97.3,120.63
2017/4/13 14:00,205.13,1047.53,111.17,1276.1,101.6,123.13
2017/4/13 15:00,200.13,1027.3,128.77,1459.5,106.8,130.13
2017/4/13 16:00,172.13,1022.7,116.5,1220.2,70.8,92.63
2017/4/13 17:00,145.67,543.23,118.2,909.87,85.6,120.8
2017/4/13 18:00,146.43,651.6,121.3,906.9,100.53,121.77
2017/4/13 19:00,148.23,422.93,182.9,768.13,124.43,149.83
2017/4/13 20:00,143.17,346.53,178.37,733.23,154.5,188.83
2017/4/13 21:00,133.47,332.33,190.03,657.43,148.23,180.1
2017/4/13 22:00,124.4,336.37,178.73,644.9,139.1,161.43
2017/4/13 23:00,112.07,326.97,194.2,647.6,108.2,126.07
2017/4/14 0:00,107.07,296.8,197.13,622.9,114.1,134
2017/4/14 1:00,121.37,321.27,185.2,651.2,150.7,180.9
2017/4/14 2:00,117.6,391.9,194.3,744.33,103.6,123.93
2017/4/14 3:00,107.47,314.1,214.13,622.93,104.43,121.23
2017/4/14 4:00,96.97,275.23,214.3,579.27,108.43,125.93
2017/4/14 5:00,90.03,273.77,200.1,595.47,100.93,117.87
2017/4/14 6:00,90.8,260,220.03,550.87,99.83,115.53
2017/4/14 7:00,94.97,272.63,208.87,564.93,103.67,119.17
2017/4/14 8:00,111.17,364.17,172.33,676.03,93.73,111.67
2017/4/14 9:00,127.23,509.1,190.3,805.03,87.27,103.7
2017/4/14 10:00,136.93,555.8,220.13,864.4,81.83,98.8
2017/4/14 11:00,153.8,717.43,217.23,979.7,65.4,79.3
2017/4/14 12:00,151.33,947.83,173.6,1192.53,40.77,54.73
2017/4/14 13:00,150.07,1082.57,152.4,1293.8,28.57,44.6
2017/4/14 14:00,151.27,1156.13,130.77,1331.37,25.9,40.47
2017/4/14 15:00,160,1147.27,122.17,1339.33,31.57,46.67
2017/4/14 16:00,163.13,1168.8,120.2,1355.57,35.87,51.23
2017/4/14 17:00,153.27,1154.1,119.87,1358.83,30.27,44.37
2017/4/14 18:00,153.23,905.3,119.13,1209.77,46.13,65.43
2017/4/14 19:00,136.03,680.07,134.33,988.53,55.53,70.6
2017/4/14 20:00,131.47,477.9,164.53,827.77,73.63,87.7
2017/4/14 21:00,128.37,413.6,183.73,733.6,89.53,104.8
2017/4/14 22:00,129.27,364.73,200.9,696.5,121.07,141.2
2017/4/14 23:00,125.35,333.26,200.04,685.43,114.74,132.91
2017/4/15 0:00,121.93,324.9,195.53,677.13,127.13,145.4
2017/4/15 1:00,121.63,402,192.33,676.53,117,134.53
2017/4/15 2:00,122.17,325.9,205,626.5,118.63,136.43
2017/4/15 3:00,119.13,315.83,205.03,622.9,132.77,152.5
2017/4/15 4:00,114.83,279.93,235,585.37,136.53,156.53
2017/4/15 5:00,108.03,253.17,238.7,549.53,142.07,165.5
2017/4/15 6:00,110.4,241.03,244.33,532.27,146.3,168
2017/4/15 7:00,118.63,240.03,249.1,533.07,157.3,183.2
2017/4/15 8:00,152.83,322.37,227.73,614.03,159.73,187.33
2017/4/15 9:00,149.3,494.23,227.67,779.4,128.57,153.7
2017/4/15 10:00,185.77,717.83,221.47,990.83,117.9,138.13
2017/4/15 11:00,226.13,796.13,275.7,1189.13,105.77,124.53
2017/4/15 12:00,214.73,825.03,236.13,1230.27,92.23,107.83
2017/4/15 13:00,219.77,987.8,193.63,1414.5,88.1,104.93
2017/4/15 14:00,239.3,1143.83,167.2,1582.83,86,103.8
2017/4/15 15:00,225.53,1413.87,150,1767.43,73.83,92.63
2017/4/15 16:00,188.77,1240.57,141.8,1705.07,51.1,64.57
2017/4/15 17:00,171.53,1272.8,122.57,1594.53,39.33,52.23
2017/4/15 18:00,159.87,902.67,140.4,1374.17,35.9,49.33
2017/4/15 19:00,143.27,713,151.83,1160.6,37.6,53.17
2017/4/15 20:00,153.77,540.3,166.5,1018.93,56.6,73.33
2017/4/15 21:00,140.87,436.43,178.23,895.43,66.73,82.33
2017/4/15 22:00,135.73,430.87,170.13,891.13,102.33,122.87
2017/4/15 23:00,135.53,454.9,158.73,934.17,99.2,118.73
2017/4/16 0:00,135.27,400.97,171.67,863.93,114.33,131.07
2017/4/16 1:00,135.4,396.57,172.9,810.83,122.23,141.63
2017/4/16 2:00,138.47,384.37,180.23,800.37,127.6,148.7
2017/4/16 3:00,135.53,367.03,216.17,773.2,132.1,153.3
2017/4/16 4:00,139.1,347.73,227.67,759.17,158.7,182.9
2017/4/16 5:00,136.03,300.87,223.8,696.33,159.87,183.6
2017/4/16 6:00,127.37,323.07,219.17,709,164.07,191.47
2017/4/16 7:00,136.8,337.57,214.53,710.53,199.3,230.33
2017/4/16 8:00,160.6,426.53,183.37,802.93,185.23,213.33
2017/4/16 9:00,156.04,438.74,211.59,840.85,137.74,160.04
2017/4/16 10:00,165.79,387.59,240.69,747.59,133.38,154.03
2017/4/16 11:00,166.73,666.87,243.77,1014.03,97.1,117.93
