STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N
XH808A416121601089,416.6,981.17,721.87,1187.67,21,22.43,18,65.93,2017-3-6 18:00,2020.97,747.73,167.6,14.23
XH808A416121601089,419.87,989.77,732.8,1159.9,26.1,27.37,17.8,68.23,2017-3-6 19:00,2380.73,928.97,208.1,15.3
XH808A416121601089,419.07,993.13,730.37,1161.7,32.4,35.2,17,69.17,2017-3-6 20:00,2791.37,1137.03,258.43,21.37
XH808A416121601089,414.9,967.47,735.67,1158.03,32.77,35.47,17,69,2017-3-6 21:00,2843.97,1168.67,264.23,21.03
XH808A416121601089,411.03,975.13,729.5,1147.97,31.23,33.97,17,68.83,2017-3-6 22:00,2701,1107.5,253.13,20.6
XH808A416121601089,409.9,990.53,715.53,1144.2,32.13,34.7,17,68.47,2017-3-6 23:00,2716.8,1123.8,260,20.5
XH808A416121601089,410.43,986.6,714.07,1131.23,31.27,34.1,17,67.8,2017-3-7,2636.53,1088.17,256.43,21.13
XH808A416121601089,408.73,946.13,741.23,1120.93,27.97,30.17,17,66.73,2017-3-7 01:00,2422.6,990.9,228.6,18.6
XH808A416121601089,407.9,952.6,735.3,1106.17,28.03,30.27,17,66.93,2017-3-7 02:00,2413.6,975.77,227.53,17.47
XH808A416121601089,409.1,961.1,726.57,1103.77,28.6,30.8,17,67,2017-3-7 03:00,2469.37,1008.43,234.07,18.6
XH808A416121601089,408.43,966.17,726.2,1126.47,35.5,39,16.13,69.53,2017-3-7 04:00,2889.63,1246.6,295.5,25.23
XH808A416121601089,408.13,951.17,736.87,1128.03,41,45.4,16,72.1,2017-3-7 05:00,3129.9,1387.57,341.33,28.9
XH808A416121601089,408.77,952.47,734.3,1116.83,40.13,44.8,16,72.33,2017-3-7 06:00,3120.4,1390.87,341.47,31.03
XH808A416121601089,409.83,972.3,724.23,1104.6,41.6,46.7,16,72.77,2017-3-7 07:00,3210.97,1433.07,354.43,32.8
XH808A416121601089,412.37,1018.47,696.5,1104.1,42.3,47.2,16,73.03,2017-3-7 08:00,3265.07,1458.67,362.57,31.77
XH808A416121601089,415.5,1054.3,672.77,1123.97,44.7,50.2,16,75.03,2017-3-7 09:00,3373.3,1533.47,382.37,33.87
XH808A416121601089,417.07,1064.97,673.67,1133.63,49.83,56.03,16,77.43,2017-3-7 10:00,3698.27,1713.13,426.3,39.37
XH808A416121601089,418.87,1083.83,669.8,1144.27,59.23,66.43,15.9,79.7,2017-3-7 11:00,4233.23,1996.6,507.63,48.43
XH808A416121601089,421.03,1076.37,690.73,1139.87,70.4,79.63,15,83.53,2017-3-7 12:00,4921.9,2369.7,606.73,58.47
XH808A416121601089,419.1,1079.53,680.47,1169.83,69.37,78.57,14.43,88.07,2017-3-7 13:00,4747.97,2295.67,595.5,57.2
XH808A416121601089,416.36,1044.96,689.32,1152.56,54.28,60.48,14.04,87.32,2017-3-7 14:00,3930.8,1813.68,465,42.56
XH808A416121601089,414.57,1028.93,681.6,1159.17,40.57,44.43,14.83,85.13,2017-3-7 15:00,3201.43,1401,333.5,28.93
XH808A416121601089,414.63,1037.67,666.5,1171.23,38.03,42.2,15,83.83,2017-3-7 16:00,3025.7,1299.5,311.7,26.87
XH808A416121601089,414.33,1042.33,660.23,1166.93,40.93,44.87,15,84,2017-3-7 17:00,3247.5,1418.43,338.8,28.9
XH808A416121601089,416.6,1074.27,641.97,1182.4,49.93,54.87,14.2,88.17,2017-3-7 18:00,3823.83,1727.07,420.33,37
XH808A416121601089,420.93,1109.37,643.37,1187.93,65.5,74.17,14,92.47,2017-3-7 19:00,4669.93,2227.87,554.67,52.27
XH808A416121601089,419.1,1082.83,663.4,1180.93,69.93,78.07,13.97,94.17,2017-3-7 20:00,4864,2350,599.03,53.2
XH808A416121601089,419.8,1091.33,673.23,1162.77,70.67,79.2,14,94.03,2017-3-7 21:00,4886.6,2361.8,599.7,53.97
XH808A416121601089,416.8,1039.37,705.07,1139.4,75.47,84.47,14,91.97,2017-3-7 22:00,5192.57,2519.47,637.4,57.43
XH808A416121601089,418.03,1072.43,677.4,1137,80.87,90.73,14,91.27,2017-3-7 23:00,5518,2701.17,691.97,62.37
XH808A416121601089,417.2,1059.2,688.43,1137.8,75.87,85.33,14,91.03,2017-3-8,5262.43,2559.5,644,60.43
XH808A416121601089,416.17,1024.93,710.07,1132.67,83.43,94.5,13.03,95.57,2017-3-8 01:00,5436.83,2727.73,733.97,69.03
XH808A416121601089,413.17,965.97,728.13,1128.5,66.9,75.47,12.97,96.33,2017-3-8 02:00,4584.4,2225.67,575.7,56.6
XH808A416121601089,412.07,975.5,704.13,1154.63,59.57,66.73,12.7,95.87,2017-3-8 03:00,4136,1965.6,506,45.93
XH808A416121601089,409.53,969.6,689.83,1149.03,52.43,58.77,12,95.3,2017-3-8 04:00,3759.5,1747.17,449.8,41.37
XH808A416121601089,408.17,987.13,650.3,1167.43,56.17,62.17,12,94.47,2017-3-8 05:00,3996.27,1877.87,476.73,42.07
XH808A416121601089,408.27,1002,639.13,1171.3,56.5,62.63,12,93.87,2017-3-8 06:00,4005.7,1888.73,476.53,42.5
XH808A416121601089,407.23,1013.1,607.67,1202.8,71.97,81.33,12,95.07,2017-3-8 07:00,4842.1,2374.23,628.8,61.6
XH808A416121601089,404.6,1014.13,563.27,1266.87,71.3,80.17,11.9,95.77,2017-3-8 08:00,4772.13,2334.83,610.17,59.6
XH808A416121601089,408.13,1031.8,509.5,1294.2,66,74.07,12,92.83,2017-3-8 09:00,4587.33,2196.47,562.57,54.2
XH808A416121601089,409.73,1048.9,491.37,1293.03,67.67,75.73,12.2,88.77,2017-3-8 10:00,4737.9,2257.13,576.6,52.57
XH808A416121601089,409.07,1030.07,488.4,1303.67,65.67,73.5,13,81.97,2017-3-8 11:00,4640.53,2205.8,554.4,51.1
XH808A416121601089,410.6,1032.53,492.37,1295.77,68.33,77.2,13.97,78.83,2017-3-8 12:00,4848.13,2302.53,580.6,55.43
XH808A416121601089,411.07,1016.87,503.43,1292.57,68.03,76.33,14.57,74.73,2017-3-8 13:00,4816.33,2302.33,571.13,52.6
XH808A416121601089,410.1,987.27,503.13,1315.57,64.43,71.33,15.93,70.43,2017-3-8 14:00,4633.83,2204,545.53,46.93
XH808A416121601089,408.9,985.33,516.1,1291.83,51.47,57.1,16,69.9,2017-3-8 15:00,3797.47,1725.97,427.83,35.87
XH808A416121601089,408.87,994.33,524.03,1293.1,45.63,50.4,16,69.57,2017-3-8 16:00,3494.9,1564.1,380.7,32.07
XH808A416121601089,410.7,1039.1,519.73,1292.6,48.53,54.2,16,69.27,2017-3-8 17:00,3679.17,1666.4,408.33,36.93
XH808A416121601089,413.7,1084.93,483.4,1321.77,54.77,60.3,16,68.47,2017-3-8 18:00,4002.4,1851.13,461.83,40.5
XH808A416121601089,415.87,1097.87,521.53,1290.93,52.53,58.03,15.8,70.37,2017-3-8 19:00,3943.93,1807.23,443.23,38.8
XH808A416121601089,418.03,1092.73,576,1251.4,55.23,61.07,15.1,71.07,2017-3-8 20:00,4077.73,1885.7,463.5,39.57
XH808A416121601089,420.17,1112.7,599.8,1229.43,61,67.6,15.4,69.5,2017-3-8 21:00,4458,2077.1,511.6,42.5
XH808A416121601089,421.83,1123.87,629.53,1203.93,65.4,72.5,15.73,69.97,2017-3-8 22:00,4734.6,2225.6,548.83,46.2
XH808A416121601089,426.2,1170,621.87,1218.3,66.53,74.27,15.83,71.6,2017-3-8 23:00,4781.3,2245.77,556.37,50
XH808A416121601089,421.47,1161.93,643.9,1201.5,61.43,68.63,15.87,73.1,2017-3-9,4486.7,2093.67,517.43,46.2
XH808A416121601089,426.1,1173.1,641.93,1207.07,61.3,68,15.93,74.23,2017-3-9 01:00,4490.23,2088.4,516.67,46.13
XH808A416121601089,425.03,1150.67,676.87,1179.17,65.57,73.63,15.33,76.13,2017-3-9 02:00,4788.53,2257.43,557.1,50.47
XH808A416121601089,422.57,1148.97,677.7,1175.83,75.77,84.43,15,79.93,2017-3-9 03:00,5279.33,2549.73,639.43,55.03
XH808A416121601089,423.1,1142.23,694.8,1167.53,87.53,97.97,14.07,87.33,2017-3-9 04:00,5966.07,2938.17,753.4,67.53
XH808A416121601089,428.23,1148.87,694.73,1162.43,83.37,94.03,14,87.17,2017-3-9 05:00,5696.17,2773.6,715.23,66.33
XH808A416121601089,428.17,1127.83,717.33,1148,86,98,14,85.67,2017-3-9 06:00,5834.17,2866.33,745.17,71.67
XH808A416121601089,416.34,993.62,775.45,1114.69,91.31,103.93,14.38,82.17,2017-3-9 07:00,5954.31,3006,799,78.79
XH808A416121601089,414.9,1018.93,735.77,1147.97,94.2,107.6,14.33,85.1,2017-3-9 08:00,6094.07,3109.2,828.2,83.2
XH808A416121601089,422.57,1098.93,672.97,1168.2,115.37,132.97,13.67,92,2017-3-9 09:00,7233.87,3759.87,1017.5,103
XH808A416121601089,423.57,1104.7,684.67,1159,117.17,134.2,13,93.87,2017-3-9 10:00,7277.87,3813.7,1039.77,104.57
XH808A416121601089,426.57,1112.87,684.27,1169.47,106.9,122.17,13.77,92.53,2017-3-9 11:00,6763.03,3486.9,938.7,95.07
XH808A416121601089,424.23,1092.07,674.7,1164.73,81.7,93.5,14.23,88.63,2017-3-9 12:00,5550.43,2757.97,711.63,71.67
XH808A416121601089,426.93,1104.27,682.13,1160.33,74.07,83.1,15,86.2,2017-3-9 13:00,5075.47,2483.87,636.4,58.37
XH808A416121601089,425.57,1096.87,704.97,1149.8,68.2,76.7,15,86.07,2017-3-9 14:00,4756.3,2286.13,583.27,52.77
XH808A416121601089,425.3,1103.27,707.87,1147.53,62.47,70.23,15.2,85.57,2017-3-9 15:00,4459.63,2116.47,535.1,49.1
XH808A416121601089,435.57,1146.3,680.6,1191.33,78.1,87.97,15.23,85.1,2017-3-9 16:00,5507.7,2660.37,668,62.1
XH808A416121601089,439.33,1165.5,672.2,1202.83,101.13,113.7,15,86.9,2017-3-9 17:00,6779.87,3360.1,862.93,79.1
XH808A416121601089,431.97,1132.47,706.53,1174.63,97.53,110.83,14.53,92.13,2017-3-9 18:00,6417.07,3228.1,857.73,81.47
XH808A416121601089,430.07,1126.57,724.37,1149.47,88.4,100.87,14,95.6,2017-3-9 19:00,5876.2,2932,773.83,74.47
XH808A416121601089,427.57,1116.43,730.3,1140.83,64.87,73.27,14,96,2017-3-9 20:00,4616.07,2188.23,553.1,52.23
XH808A416121601089,429.97,1098.33,745.03,1115.13,60.63,67.97,14,96.6,2017-3-9 21:00,4384.6,2056.6,517.7,48.37
XH808A416121601089,435.07,1092.97,768.47,1107.93,59.1,66.2,14,96.47,2017-3-9 22:00,4303.37,1998.7,503.63,46.43
XH808A416121601089,440,1100.3,766.93,1112.9,67.13,74.93,14,96.77,2017-3-9 23:00,4792.3,2260.03,565.03,48.87
XH808A416121601089,439.9,1092.83,790.2,1098.73,82.13,95.53,14,97.23,2017-3-10,5510.1,2717.73,723.23,77.93
XH808A416121601089,439.33,1098.47,771.43,1118.27,98.13,118.2,14,97.23,2017-3-10 01:00,6295.6,3218.2,920.47,118.63
XH808A416121601089,439.23,1076.7,795.97,1092.1,100.97,117.03,14,97.4,2017-3-10 02:00,6578.03,3302.2,894.6,97.3
XH808A416121601089,437.63,1062.8,813.2,1062.8,75.03,86.2,14,97.33,2017-3-10 03:00,5228.73,2503.5,644.7,67.2
XH808A416121601089,436.27,1056.47,819.7,1055.83,69.33,79,14,97.33,2017-3-10 04:00,4923.47,2342.53,598.93,60.4
XH808A416121601089,434.33,1044.7,828.27,1046.9,65,77.87,14,97.4,2017-3-10 05:00,4441.07,2120.97,595.87,78.13
XH808A416121601089,435.37,1038.27,841.17,1030.63,71.67,89.37,14.07,97.87,2017-3-10 06:00,4770.17,2351.17,674.53,98.5
XH808A416121601089,438.77,1046.4,842.33,1041.6,102.97,133.13,14.87,98.03,2017-3-10 07:00,6197.7,3279.77,1039.13,173.23
XH808A416121601089,436.1,1071.07,826.93,1070.97,122.4,159.47,15,98.3,2017-3-10 08:00,7106.43,3875.83,1242,208.9
XH808A416121601089,441.7,1059.57,851.43,1055.4,117.57,141.4,15,97.83,2017-3-10 09:00,7119.37,3778.47,1088.07,133.87
XH808A416121601089,450.57,1055.3,881.2,1071.57,124.57,146.7,15.2,98.1,2017-3-10 10:00,7576,3992.43,1134.53,126.33
XH808A416121601089,449.23,1064.6,897.53,1066.03,128.8,151.5,16,97.47,2017-3-10 11:00,7886.57,4166.97,1178.47,133.33
XH808A416121601089,460.9,1107,882.33,1122.1,144,171.7,16,97.4,2017-3-10 12:00,8654.63,4620.53,1323.83,155.63
XH808A416121601089,470.93,1144.93,846.9,1177.67,172.6,215.7,16,97.6,2017-3-10 13:00,9893.43,5400.37,1680.13,240.87
XH808A416121601089,476.7,1154.5,833.97,1199.53,233.37,302.37,15.4,98.37,2017-3-10 14:00,12671.23,7029.87,2347.83,379.7
XH808A416121601089,449.37,1094.3,848.07,1120.2,93.97,108.4,15,98.37,2017-3-10 15:00,6336.13,3096.43,817.5,85.87
XH808A416121601089,445.8,1111.6,833.17,1143.4,71,78.67,15.3,98.33,2017-3-10 16:00,5278.03,2420,590.3,49.53
XH808A416121601089,447.57,1120,832.17,1143.53,67.13,74.43,16,97.43,2017-3-10 17:00,5088.1,2336.47,556,48.43
XH808A416121601089,445.53,1119.27,830.6,1145.03,53.8,58.6,16,97.4,2017-3-10 18:00,4197.7,1861.13,443.47,34.9
XH808A416121601089,448.5,1100.53,855.4,1127.13,60.7,67.5,16,97.57,2017-3-10 19:00,4571.37,2098.9,509.1,44.43
XH808A416121601089,447.87,1099.13,862.8,1116.77,50.5,55.63,16,97.27,2017-3-10 20:00,3868.87,1729.53,417.1,34.27
XH808A416121601089,454.4,1093.9,890.67,1104.23,68.03,76.13,16,97.27,2017-3-10 21:00,4906.23,2314.2,580.1,52.3
XH808A416121601089,456.93,1092.8,900.4,1101.97,84.83,96.9,16,97.23,2017-3-10 22:00,5862.77,2865.7,732.9,70.1
XH808A416121601089,462.67,1096.7,899.67,1111.63,104.17,118.1,16,97.33,2017-3-10 23:00,7269.4,3540.37,884.17,84.7
XH808A416121601089,460.8,1070.9,932.8,1077.77,124.4,142.07,16,98,2017-3-11,8406.03,4179.83,1074.27,104.5
XH808A416121601089,458.27,1041.7,943.13,1040.3,115.13,136.67,16,98.6,2017-3-11 01:00,7614.87,3817.27,1053.17,132.6
XH808A416121601089,455.53,1040.23,939.5,1038.93,95.53,118.13,16,99.17,2017-3-11 02:00,6125.4,3065.03,889.57,123.43
XH808A416121601089,445.2,999.93,970.27,980.3,70.33,89.8,16,99.03,2017-3-11 03:00,4746.73,2326.7,688.03,112.7
XH808A416121601089,437.6,997.93,957.7,983.27,89.83,135.57,16,99.17,2017-3-11 04:00,5152.97,2756.97,1053.73,251.8
XH808A416121601089,433.3,996.87,939.6,987.3,108.63,180.53,16,99.27,2017-3-11 05:00,5713.8,3248.8,1411.37,399.6
XH808A416121601089,435.87,1003.73,913.1,1006.7,103.97,158.67,16,99.5,2017-3-11 06:00,5437.67,2994.47,1207.7,284.8
XH808A416121601089,431.57,1008.5,910.03,1005.2,55.8,70.9,16,99.4,2017-3-11 07:00,3697.7,1759.13,501.47,69.13
XH808A416121601089,433.97,1001.27,914.2,1000.83,60.07,77.4,16,99.4,2017-3-11 08:00,3934.9,1924.9,595.97,99.5
XH808A416121601089,435.13,999.5,930.77,990.33,47,57.23,16,99.33,2017-3-11 09:00,3305.33,1554.7,447.03,61.43
XH808A416121601089,443.7,1004.3,952.9,996.1,49.8,66.4,16.33,99.33,2017-3-11 10:00,3397.43,1606.67,497.37,90.93
XH808A416121601089,452.23,1016.4,973.47,1019.1,54.4,68.63,16.97,99.23,2017-3-11 11:00,3786.77,1778.97,514.53,74.87
XH808A416121601089,454.6,1026.33,969.7,1033.8,58.6,78.3,17,99.2,2017-3-11 12:00,3988.53,1922.03,601.9,111.83
XH808A416121601089,464.9,1045.67,987.73,1066.53,63.93,78.8,17.3,99.13,2017-3-11 13:00,4549.67,2148.77,596.63,83.43
XH808A416121601089,468.13,1074.87,983.47,1100.93,90.2,106.5,18,98.57,2017-3-11 14:00,6265.37,3052.6,823.87,96.57
XH808A416121601089,464.87,1073.13,981.1,1098.17,87.43,102.53,17.53,98.6,2017-3-11 15:00,5947.87,2916.2,779,89.7
XH808A416121601089,450.07,1110.33,931.53,1150.17,111.57,147.5,17.97,99.23,2017-3-11 16:00,6752.73,3545.43,1131.4,190.97
XH808A416121601089,444.73,1140.53,902.63,1189.17,115.67,140.47,18,99.2,2017-3-11 17:00,7235.33,3771.3,1086.2,139.73
XH808A416121601089,447,1154,878.7,1211.43,136.23,185.87,18,99.27,2017-3-11 18:00,8040.73,4354.3,1468.2,282.47
XH808A416121601089,452.4,1157.77,889.97,1208.53,149.33,206.83,17.93,99.33,2017-3-11 19:00,8533.13,4626.03,1573.33,306.2
XH808A416121601089,452.07,1160.1,895.73,1207.6,156.7,218.03,17.93,99.5,2017-3-11 20:00,8775.9,4822.63,1682.67,326.67
XH808A416121601089,449.77,1158.6,892.5,1218.77,153.27,204.37,17.87,99.67,2017-3-11 21:00,8645.1,4749.43,1595.4,275.03
XH808A416121601089,454.93,1151.33,909.17,1196.43,160.67,212.93,17.9,99.93,2017-3-11 22:00,9078.5,4992.3,1678.13,288.57
XH808A416121601089,455.07,1112.83,961.33,1148.53,155.33,214.43,17.77,100,2017-3-11 23:00,8735.1,4826.17,1675.37,324.1
XH808A416121601089,449.4,1080.23,999.47,1096.07,112.3,138.9,18,99.4,2017-3-12,7036.3,3652.83,1061.5,141.43
XH808A416121601089,444.43,1072.17,983.33,1089.1,140.8,221.73,17.3,99.87,2017-3-12 01:00,7708.57,4306.07,1681,426.27
XH808A416121601089,441.67,1058.93,984.83,1080.43,164.2,273.53,17,100.2,2017-3-12 02:00,8561.03,4949.67,2063.3,576.7
XH808A416121601089,438.27,1063.4,971.07,1084.1,170.3,256.7,17,100.2,2017-3-12 03:00,8861.07,5056.33,1941.4,444.9
XH808A416121601089,436.37,1051.3,975.53,1069.03,158.93,211.2,17,100.17,2017-3-12 04:00,8797,4863.53,1605.97,269.17
XH808A416121601089,434.33,1048.53,974.1,1058.73,163.13,212.67,17,100,2017-3-12 05:00,9193.17,5038.8,1633.13,265.17
XH808A416121601089,434.8,1062.77,956.37,1074.93,178.53,242.03,17,100.1,2017-3-12 06:00,9857.93,5447.4,1845.43,332.27
XH808A416121601089,431.87,1060.33,952.7,1082.7,146.53,180.87,17,99.83,2017-3-12 07:00,8920.27,4726.4,1393.77,190.6
XH808A416121601089,434.37,1077.93,953.07,1097.47,156.63,203.37,17,99.47,2017-3-12 08:00,9256.73,4956.7,1536.17,244.23
XH808A416121601089,434.07,1112.27,910.1,1168.27,161.77,208.83,17.3,99.97,2017-3-12 09:00,9596.83,5162.23,1618.67,257.5
XH808A416121601089,433.3,1115.33,923.43,1176.9,132.43,151.73,18,98.8,2017-3-12 10:00,8687.37,4449.87,1153.23,111.47
XH808A416121601089,426.93,1116.3,902.67,1242.07,123.27,140.3,18.73,96.17,2017-3-12 11:00,8354.73,4218.07,1074.87,98.83
XH808A416121601089,422.5,1110.47,895.5,1284.37,112.57,127.8,19.53,93.47,2017-3-12 12:00,7732.27,3829.5,961.07,85
XH808A416121601089,417.9,1068.3,925.83,1280.9,101.73,114.97,20,91.17,2017-3-12 13:00,7019.83,3501.03,879.43,76.9
XH808A416121601089,420.27,1106.17,903.97,1254.43,106.93,122.33,20,92.13,2017-3-12 14:00,7117.4,3627.63,937.47,85.7
XH808A416121601089,429.73,1172.83,857.03,1328.23,136.3,156,20,92.6,2017-3-12 15:00,8864.6,4587.7,1188.37,109.43
XH808A416121601089,431.6,1186.9,864.73,1335.77,121.37,139.37,20,93.07,2017-3-12 16:00,8162.87,4155.57,1063,98.63
XH808A416121601089,423.13,1172.6,858.63,1319.8,93.1,106.33,20.47,92.07,2017-3-12 17:00,6359,3148.93,806.37,72.6
XH808A416121601089,417.03,1171.67,856.53,1300.47,77.13,88.77,20.13,92.53,2017-3-12 18:00,5425.37,2657,674.53,65.83
XH808A416121601089,418.33,1189.67,849.23,1283.8,82.07,93.9,20,93.7,2017-3-12 19:00,5707.5,2817,727.1,67.9
XH808A416121601089,429.67,1183.7,886.23,1263.73,96.4,111,20,96.13,2017-3-12 20:00,6673.2,3325.3,858.5,80.87
XH808A416121601089,433.77,1183.77,895.4,1267.23,110.67,128.27,20,97.63,2017-3-12 21:00,7401.73,3754.03,983.53,99.7
XH808A416121601089,441.1,1160.2,933.5,1234.33,113.5,130.87,20,98.33,2017-3-12 22:00,7514.6,3830.63,1022.43,101.3
XH808A416121601089,452.3,1126.03,999.47,1181.07,122.4,142.17,20,98.3,2017-3-12 23:00,8244.6,4177.2,1084.67,109.03
XH808A416121601089,457.53,1105.47,1056.2,1136.5,144.5,167.17,20,98.4,2017-3-13,9537.4,4870.83,1277.47,128.5
XH808A416121601089,460.43,1090.7,1071.97,1126.07,168.1,195.03,20,98.4,2017-3-13 01:00,10786.8,5619.27,1486.03,145.6
XH808A416121601089,448.53,1081.03,1059.83,1117.57,178.1,205.87,19.5,98.2,2017-3-13 02:00,11478.17,5984.83,1572.53,153.4
XH808A416121601089,448.87,1084.77,1059.2,1119.93,157.43,181.7,19.43,98.2,2017-3-13 03:00,10342.3,5329.43,1374.6,130.7
XH808A416121601089,448.3,1085.13,1083.63,1113.23,145.8,166.53,19.83,98.23,2017-3-13 04:00,9649.17,4933,1270.97,117.43
XH808A416121601089,453.03,1088.03,1111.87,1109.83,146.7,167.63,20,98.23,2017-3-13 05:00,9786.1,4993.7,1277.8,119.17
XH808A416121601089,442.8,1086.5,1081.97,1118.63,143.33,165.9,20,98.57,2017-3-13 06:00,9316.67,4799.8,1269.53,125.7
XH808A416121601089,431.6,1119.83,1040.03,1159.87,135.93,157,20,98.97,2017-3-13 07:00,8904.4,4561.23,1200.57,119.4
XH808A416121601089,436.77,1089.63,1075.97,1109.6,121.07,140.97,20,98.7,2017-3-13 08:00,7944.7,4070.43,1091.9,111.4
XH808A416121601089,440.97,1106.03,1063.57,1139.07,120.93,142.07,20,98.3,2017-3-13 09:00,8044.37,4102.57,1098.17,114.37
XH808A416121601089,446.37,1128.87,1062.77,1182.97,125.47,146.9,20.77,96.93,2017-3-13 10:00,8474.37,4276.87,1124.6,118.1
XH808A416121601089,433.9,1108.77,1059.37,1197.7,113.03,131.03,21.4,94.8,2017-3-13 11:00,7588.97,3839.83,1009.97,98.47
XH808A416121601089,434.47,1086.23,1075.5,1279.33,105.53,122.6,23.57,88.2,2017-3-13 12:00,7120.9,3616.7,936.37,88.83
XH808A416121601089,433.2,1004.03,1127.2,1328.57,107.9,123.8,25.17,81.43,2017-3-13 13:00,7384.03,3700.27,928.47,79.73
XH808A416121601089,422.87,986.93,1135.53,1296.63,100.13,115.17,25.23,80.9,2017-3-13 14:00,6920.4,3449.27,863.37,74.17
XH808A416121601089,421.7,1032.47,1101.87,1341.33,90.8,104.37,25,82.57,2017-3-13 15:00,6357.5,3131.33,782.13,68.03
XH808A416121601089,417.17,1030.67,1089.37,1390.8,88.47,101.1,25,81.2,2017-3-13 16:00,6285.1,3072.7,765.2,64.57
XH808A416121601089,420.6,1129.2,1054.3,1372.97,88.37,101.03,25,83.17,2017-3-13 17:00,6373.43,3072.83,752.63,63.53
XH808A416121601089,428.27,1161.23,1060.2,1345.3,96.8,110.23,24.13,86.17,2017-3-13 18:00,6920.77,3343.37,830.33,71.3
XH808A416121601089,437.23,1164.9,1057.87,1321.13,98.33,112.57,23.97,88.7,2017-3-13 19:00,7119.47,3432.9,844.17,75.03
XH808A416121601089,444.73,1171.6,1058.6,1307.6,92.4,105.97,23.07,90.17,2017-3-13 20:00,6708.43,3212.47,785.43,69.77
XH808A416121601089,451.37,1113.87,1159.6,1210.73,102.27,116.77,23,91,2017-3-13 21:00,7409.6,3567.97,870.3,76.6
XH808A416121601089,455.3,1087.27,1191.3,1170.27,112.27,127.23,23,91.67,2017-3-13 22:00,7963.93,3906.33,967.1,83.13
XH808A416121601089,448.7,1087.7,1179.33,1162.27,108.67,124.1,22.87,92.5,2017-3-13 23:00,7772.8,3796.37,931.67,80.8
XH808A416121601089,440.83,1075.63,1185.5,1137.4,111.87,127.6,22,93.97,2017-3-14,7852.87,3913.1,980.47,87.37
XH808A416121601089,432.7,1053.77,1172.47,1107.4,122.93,141.93,22,95.37,2017-3-14 01:00,8313.4,4215.67,1089.57,103.77
XH808A416121601089,431.37,1040.4,1165.2,1082.23,113.57,131.03,22,95.77,2017-3-14 02:00,7790.77,3921.9,1012.17,98.7
XH808A416121601089,428.9,1018.23,1175.2,1059.2,108.33,125.37,22,95.9,2017-3-14 03:00,7276.03,3692.37,970.73,94.93
XH808A416121601089,427.17,1035.87,1139.03,1079.17,110.23,128.03,22,96.47,2017-3-14 04:00,7465.67,3797.23,993.07,97.2
XH808A416121601089,430.8,971.53,1131.3,1008.1,82.63,95.23,20.77,95.13,2017-3-14 05:00,5653.37,2807.6,728.17,71.73
XH808A416121601089,422.33,923.67,1074.4,956.5,28.3,30.5,18.17,95.97,2017-3-14 06:00,2462.37,1018.33,238.73,18.2
XH808A416121601089,425.5,944.07,1011.1,967.4,24.6,26.27,17,96.1,2017-3-14 07:00,2157.47,867.23,206.8,15.7
XH808A416121601089,426.03,930.8,992.9,957.8,17.07,17.87,16.93,91.73,2017-3-14 08:00,1687.53,608.17,140.13,11.07
XH808A416121601089,429.77,966.53,959.47,977.57,16.4,17.17,17,88.5,2017-3-14 09:00,1676.2,594.1,131.7,11.67
XH808A416121601089,423.9,954.17,950.37,993.9,16.47,17.4,17,85.07,2017-3-14 10:00,1618.6,577.43,137.2,11.97
XH808A416121601089,416.5,947.3,921.37,1027.8,14.13,14.83,17,80.9,2017-3-14 11:00,1484.5,512.03,119.4,11.23
XH808A416121601089,414.2,961.4,887.67,1061.83,14.27,15.2,17,78.87,2017-3-14 12:00,1473.33,505.5,120.2,11.33
XH808A416121601089,411.63,938.8,886.8,1075.6,12.83,13.33,17,75.17,2017-3-14 13:00,1384.67,465.8,109.23,10.1
XH808A416121601089,409.1,918.33,880.63,1081.1,12.4,12.57,17,72.9,2017-3-14 14:00,1327.63,438.63,102.23,8.73
XH808A416121601089,408.47,947.73,844.17,1107.2,12.73,13.13,17,72.43,2017-3-14 15:00,1366.57,456.77,105.93,7.83
XH808A416121601089,407,943.27,832.33,1124.03,12.33,12.87,17,72.03,2017-3-14 16:00,1350.17,451.8,107.17,9.97
XH808A416121601089,406.93,963.8,805.93,1143.9,12.63,13.37,17,70.8,2017-3-14 17:00,1358.33,456.33,105.67,10.27
XH808A416121601089,410.7,996.07,777.93,1150.53,15.8,16.8,16.97,71.5,2017-3-14 18:00,1608.8,571.27,135.47,11.5
XH808A416121601089,414.73,1013.93,781.17,1131.97,17.4,18.5,16,72.87,2017-3-14 19:00,1708.93,619.33,141.53,12.9
XH808A416121601089,416.33,1020.37,776.03,1127.93,16,16.97,16,72.87,2017-3-14 20:00,1647.77,582.67,128.83,11.4
XH808A416121601089,415.27,1004.73,780.77,1126.27,16.73,17.43,16,72.4,2017-3-14 21:00,1666.63,591.83,133.23,10.83
XH808A416121601089,414.27,1006.6,777.97,1116.63,14.7,15.23,16,72.63,2017-3-14 22:00,1548.5,525.57,119.6,9
XH808A416121601089,413.8,1017.9,763.07,1116.73,14.17,14.53,15.17,73.17,2017-3-14 23:00,1491.4,504.73,115.87,9.13
XH808A416121601089,412.67,979.7,791.07,1095.13,13.43,13.9,15,72.67,2017-3-15,1457.57,487.9,108.4,9.13
