STATIONCODE,CO,NO2,SO2,O3,PM25,PM10,TEMPERATURE,HUMIDITY,RECEIVETIME,PM05N,PM1N,PM25N,PM10N
XH8082016011501245,410.6,1071.43,123.6,985.83,97.57,106.1,16.77,67.43,2017-4-13 18:00,,,,
XH8082016011501245,404.27,1111.33,282.53,974.2,73.43,79.43,16.97,65.87,2017-4-13 19:00,,,,
XH8082016011501245,409.07,647.23,578.83,801.87,98.9,106.73,15.97,71.8,2017-4-13 20:00,,,,
XH8082016011501245,401.27,808.7,413.13,854.9,78.93,85.13,15,72.7,2017-4-13 21:00,,,,
XH8082016011501245,397.17,760.13,383.97,847.63,70.27,75.67,15,74.13,2017-4-13 22:00,,,,
XH8082016011501245,399.17,755.17,550.87,799,77.27,83.87,15,75.37,2017-4-13 23:00,,,,
XH8082016011501245,401.7,751.43,551.23,767.7,89.77,96.77,14.5,76.3,2017-4-14,,,,
XH8082016011501245,405.87,588.97,638.2,717.57,111.5,122,13.63,78.03,2017-4-14 01:00,,,,
XH8082016011501245,409.57,563.27,586.27,735.03,113.23,123.63,13,75.63,2017-4-14 02:00,,,,
XH8082016011501245,403.03,547.6,612,733.73,95.27,103.57,13,74.17,2017-4-14 03:00,,,,
XH8082016011501245,398.53,524.23,629.37,717.37,86.07,93.57,12.2,74.1,2017-4-14 04:00,,,,
XH8082016011501245,396.33,513.8,627.53,722.97,77.67,84.73,12,74,2017-4-14 05:00,,,,
XH8082016011501245,394.1,518.03,671.43,681.27,72.3,79.6,11.67,75.77,2017-4-14 06:00,,,,
XH8082016011501245,398.4,555.57,626.73,725.6,80.03,88.23,11.77,77.03,2017-4-14 07:00,,,,
XH8082016011501245,399.47,613.37,598.97,751.77,85.43,93,12.43,76.27,2017-4-14 08:00,,,,
XH8082016011501245,403.73,670.53,580.17,780.57,86.4,94.63,14.2,73.83,2017-4-14 09:00,,,,
XH8082016011501245,407.97,823.83,551.63,816.63,75,81.83,16.87,68.03,2017-4-14 10:00,,,,
XH8082016011501245,413.87,1001.2,507.73,910.97,62.17,68.17,19.93,60.4,2017-4-14 11:00,,,,
XH8082016011501245,410.03,1153.8,395.47,1024.43,45.93,51.43,22.9,50.63,2017-4-14 12:00,,,,
XH8082016011501245,402.43,1535,168.17,1124.63,27.17,30.93,25.03,39.67,2017-4-14 13:00,,,,
XH8082016011501245,394.6,1816.23,56.83,1177.07,19.73,23.63,26.47,33.1,2017-4-14 14:00,,,,
XH8082016011501245,396.1,1452.37,32.03,1105.27,24.07,27.83,27,33.6,2017-4-14 15:00,,,,
XH8082016011501245,399.4,1704.37,19.53,1152.97,29.7,33.93,27,37.17,2017-4-14 16:00,,,,
XH8082016011501245,394.93,1541.7,33.2,1138.8,26.37,30.23,26.8,36.83,2017-4-14 17:00,,,,
XH8082016011501245,398.57,1623.7,17.6,1066.77,34.33,38.3,24.33,45.8,2017-4-14 18:00,,,,
XH8082016011501245,396.87,1315.87,136.13,935.4,45.9,50.63,22.27,57.3,2017-4-14 19:00,,,,
XH8082016011501245,398.67,1169.8,275.77,871.23,64.27,69.93,20.67,66.13,2017-4-14 20:00,,,,
XH8082016011501245,400.1,1130.7,336.67,866.4,70.27,76.07,20,67.97,2017-4-14 21:00,,,,
XH8082016011501245,405.23,1057.07,394.23,853.47,78.6,85.17,19.17,69.5,2017-4-14 22:00,,,,
XH8082016011501245,407.97,954.93,479.87,830.43,84.1,91.2,18.37,70.6,2017-4-14 23:00,,,,
XH8082016011501245,409.83,942.67,464.13,815.27,96.27,104.93,17.3,72.3,2017-4-15,,,,
XH8082016011501245,412.13,1013.83,465.73,821.07,97.63,106.73,17.13,72.03,2017-4-15 01:00,,,,
XH8082016011501245,413.67,871.4,531.27,758.93,98.87,107.33,16.47,73.5,2017-4-15 02:00,,,,
XH8082016011501245,411.27,713.87,664.83,695.8,104.8,113.83,15.73,75.6,2017-4-15 03:00,,,,
XH8082016011501245,409.9,512.43,719.67,663.07,115.13,124.5,15,77.83,2017-4-15 04:00,,,,
XH8082016011501245,408.5,427.67,753.07,632.13,123.5,134.13,14.1,79.87,2017-4-15 05:00,,,,
XH8082016011501245,411.07,437.13,730.6,640.07,142.2,155.7,14,82.73,2017-4-15 06:00,,,,
XH8082016011501245,415.77,481.43,751.6,650.47,141.93,154.13,14.77,81.7,2017-4-15 07:00,,,,
XH8082016011501245,418.93,581.97,706.93,685.4,143.43,154.4,16.07,78.37,2017-4-15 08:00,,,,
XH8082016011501245,417.2,829.3,609.7,787.03,123.67,134.03,18.03,74.2,2017-4-15 09:00,,,,
XH8082016011501245,422.23,1185,411.9,909.53,111.87,121.2,20.17,68.67,2017-4-15 10:00,,,,
XH8082016011501245,444.47,1170.37,467.23,1020.63,102.23,110.47,22.6,62.3,2017-4-15 11:00,,,,
XH8082016011501245,447.13,1434.9,391.17,1122.9,86.17,92.97,25.37,52.67,2017-4-15 12:00,,,,
XH8082016011501245,428.83,1404.37,224.5,1175.33,67.47,72.93,27.33,42.87,2017-4-15 13:00,,,,
XH8082016011501245,426.63,1612.43,51.2,1288.8,69.6,75.87,28.43,41.03,2017-4-15 14:00,,,,
XH8082016011501245,429.07,1518,39.63,1348.03,74.53,82.67,29.27,38.6,2017-4-15 15:00,,,,
XH8082016011501245,409.73,1969.57,4.03,1415.93,50.87,55.97,29.33,33.1,2017-4-15 16:00,,,,
XH8082016011501245,399.63,1865.27,0.07,1313.53,34.13,38,28.6,34.47,2017-4-15 17:00,,,,
XH8082016011501245,394.97,1642.93,73,1235.47,32.63,36.27,27.23,40.93,2017-4-15 18:00,,,,
XH8082016011501245,391.17,1441.67,126.37,1147.93,28.27,31.67,25.47,43.93,2017-4-15 19:00,,,,
XH8082016011501245,395.3,1408.03,108.43,1059,48.83,53.6,24.03,55.43,2017-4-15 20:00,,,,
XH8082016011501245,397.47,1164.17,200.57,1024.07,64.9,70.27,23,63.5,2017-4-15 21:00,,,,
XH8082016011501245,402.3,909.73,458.1,952.37,86.57,93,22.1,66.63,2017-4-15 22:00,,,,
XH8082016011501245,405.37,735.43,508.97,874.97,106.9,115.57,20.67,70.13,2017-4-15 23:00,,,,
XH8082016011501245,406,677.4,534.97,852.87,111.67,120.77,19.8,72.5,2017-4-16,,,,
XH8082016011501245,408.1,636.47,591.5,806.23,125.57,135.07,19,74.8,2017-4-16 01:00,,,,
XH8082016011501245,412.53,645.7,585.27,806.2,128.63,139.3,18.97,75.23,2017-4-16 02:00,,,,
XH8082016011501245,411.57,623.33,592.73,812.37,123.63,134,18,74.23,2017-4-16 03:00,,,,
XH8082016011501245,409.47,576.07,625.9,789.97,126.13,136,17.67,75.03,2017-4-16 04:00,,,,
XH8082016011501245,408.47,527.23,678,750.2,135.13,146.3,17,76.63,2017-4-16 05:00,,,,
XH8082016011501245,414,468.53,690,714.73,143.1,155.6,17,77.33,2017-4-16 06:00,,,,
XH8082016011501245,416.97,564.8,627.5,764.37,148.23,159.9,18,76.6,2017-4-16 07:00,,,,
XH8082016011501245,419.37,747.33,555.2,798.4,151.6,163.83,19,76.37,2017-4-16 08:00,,,,
XH8082016011501245,420.73,692.97,596.33,822.87,138.03,149.63,19.1,72.67,2017-4-16 09:00,,,,
XH8082016011501245,422.5,606.87,664.8,808.9,138.3,149.97,20.37,69.93,2017-4-16 10:00,,,,
XH8082016011501245,429.3,701.27,631.93,902.13,126.67,137.17,22.6,63,2017-4-16 11:00,,,,
XH8082016011501245,433.83,688.07,560.2,934.57,158.83,173.37,22.6,65.53,2017-4-16 12:00,,,,
XH8082016011501245,428.63,825.9,376.1,1035.4,154.13,167.63,21.13,67.5,2017-4-16 13:00,,,,
XH8082016011501245,407.27,1544.33,226.3,1128.47,51.9,56.7,23.2,52.9,2017-4-16 14:00,,,,
XH8082016011501245,404.87,1538,82.43,1046.57,42.77,47.07,24,52.93,2017-4-16 15:00,,,,
XH8082016011501245,400.87,1406.67,42.1,1049.53,38,42.07,23.67,54.2,2017-4-16 16:00,,,,
XH8082016011501245,397.67,1371.93,127.03,1007.27,40.4,44.1,22.43,58.17,2017-4-16 17:00,,,,
XH8082016011501245,390.37,1164.1,112.57,1002.43,32.03,35.63,21.87,60.5,2017-4-16 18:00,,,,
XH8082016011501245,384.77,1188.23,50.4,1012.67,23.67,26.43,20.73,63.03,2017-4-16 19:00,,,,
XH8082016011501245,391.1,909.7,129.4,933.4,42.53,46.23,20,68.57,2017-4-16 20:00,,,,
XH8082016011501245,391.2,772.4,345.37,854.47,52.37,56.93,19,71.17,2017-4-16 21:00,,,,
XH8082016011501245,393.6,772.57,403.97,839.7,55.47,59.57,18.87,72.33,2017-4-16 22:00,,,,
XH8082016011501245,395.57,839.03,303.4,869.83,63.4,68.7,18,74.53,2017-4-16 23:00,,,,
XH8082016011501245,400.53,961.9,140.33,957.77,65.8,70.37,18,74.97,2017-4-17,,,,
XH8082016011501245,400.9,929.2,239,887.9,82.93,89.57,17.8,76.8,2017-4-17 01:00,,,,
XH8082016011501245,400.67,902.63,277.87,923.2,90.2,98.07,17,77.3,2017-4-17 02:00,,,,
XH8082016011501245,397.07,1001.23,182.6,991.97,81.73,88.07,17,77.3,2017-4-17 03:00,,,,
XH8082016011501245,393.17,1173.07,114.43,1039.03,78.1,85,16,78.07,2017-4-17 04:00,,,,
XH8082016011501245,394.73,993.63,236.17,987.4,83,89.33,16,79.07,2017-4-17 05:00,,,,
XH8082016011501245,395.67,945.4,110.8,1008.2,80.33,86.97,15.07,79.3,2017-4-17 06:00,,,,
XH8082016011501245,399.2,905.17,422.03,873.97,109.33,118.87,15,80.87,2017-4-17 07:00,,,,
XH8082016011501245,412.5,800.07,491.2,835.43,136.83,149.3,15.43,82.33,2017-4-17 08:00,,,,
XH8082016011501245,426.3,773.5,448.73,879,135.37,148.97,17.7,76.53,2017-4-17 09:00,,,,
XH8082016011501245,438.6,759.23,508.47,951.13,124.3,136.13,20.67,67.07,2017-4-17 10:00,,,,
XH8082016011501245,445,873.47,523.47,997.97,128.07,140.67,23.1,60.77,2017-4-17 11:00,,,,
XH8082016011501245,432,973.03,326.83,1117.53,95.87,105.93,24.67,53.73,2017-4-17 12:00,,,,
XH8082016011501245,414.57,1586.23,64.6,1336.63,60.33,67.93,26.57,41.33,2017-4-17 13:00,,,,
XH8082016011501245,398.43,1404.07,59.47,1227.8,39.57,47.73,27.07,32.9,2017-4-17 14:00,,,,
XH8082016011501245,392.37,1611.57,25.7,1143.1,36.2,46.17,27,31.9,2017-4-17 15:00,,,,
XH8082016011501245,382.5,1408.57,61.57,1082.33,33.7,45.03,27.67,30.37,2017-4-17 16:00,,,,
XH8082016011501245,372.77,1276.53,144.73,1054.1,26.87,37.3,27,26.27,2017-4-17 17:00,,,,
XH8082016011501245,368.87,1235.23,251.17,1004.83,19,25.3,26.43,29.37,2017-4-17 18:00,,,,
XH8082016011501245,367.27,943.93,437.37,875.93,17.83,23.83,24.47,35.97,2017-4-17 19:00,,,,
XH8082016011501245,368.17,961.57,433.7,844.03,19.53,26.27,22.8,40.33,2017-4-17 20:00,,,,
XH8082016011501245,368.8,1233.87,248.4,916.3,23.4,30.97,21.47,44.67,2017-4-17 21:00,,,,
XH8082016011501245,371.2,764.63,477.63,867.83,29.6,38.73,21,46.13,2017-4-17 22:00,,,,
XH8082016011501245,374.6,781.33,476.6,887.07,30.3,40.17,21.07,45.2,2017-4-17 23:00,,,,
XH8082016011501245,375.13,1007.57,175.93,1083.63,28.93,37.3,20.83,48.23,2017-4-18,,,,
XH8082016011501245,374.47,1085.3,72.43,1120.67,19.83,24.73,20.83,46.93,2017-4-18 01:00,,,,
XH8082016011501245,372.4,1083.83,150.83,1056.43,10.03,13.2,20,42.83,2017-4-18 02:00,,,,
XH8082016011501245,366.93,930.3,149.67,1092.53,17.67,23.07,19.43,40.97,2017-4-18 03:00,,,,
XH8082016011501245,366.5,915.9,160.07,1057.73,14.57,18.5,18.63,37.13,2017-4-18 04:00,,,,
XH8082016011501245,365.7,1048.1,158.57,1087.87,13.4,17.6,18.1,31.43,2017-4-18 05:00,,,,
XH8082016011501245,367.77,1032.17,199.3,1052.37,12.1,16.27,17.43,25.4,2017-4-18 06:00,,,,
XH8082016011501245,367.33,1004.87,515.33,1010.53,15,20.27,17,22.2,2017-4-18 07:00,,,,
XH8082016011501245,373.57,1070.33,770,976.07,9.9,13.47,17.5,17.57,2017-4-18 08:00,,,,
XH8082016011501245,370.33,899.97,307.3,960.73,14.63,19,18.03,18.73,2017-4-18 09:00,,,,
XH8082016011501245,367.73,927.93,192.03,952.8,17.9,22.43,19,17.93,2017-4-18 10:00,,,,
XH8082016011501245,367.43,1087.3,112.07,1017.4,15.9,19.07,19,18.17,2017-4-18 11:00,,,,
XH8082016011501245,367.12,1092,146.68,1042.24,15.4,18.68,19.64,19.28,2017-4-18 12:00,,,,
XH8082016011501245,369.23,934.5,101.5,1004.4,17.07,20.47,20.53,18.37,2017-4-18 13:00,,,,
XH8082016011501245,369.87,1102.5,132.33,1068.2,13.53,16.47,21.47,18.53,2017-4-18 14:00,,,,
XH8082016011501245,369.8,1148.03,42.13,1099.27,14.67,17.57,22,19.47,2017-4-18 15:00,,,,
XH8082016011501245,369.27,1165.3,55.37,1147.53,14.23,16.8,22.3,18.33,2017-4-18 16:00,,,,
XH8082016011501245,376.7,1041.07,180.37,1102.2,13.43,15.83,23,18.2,2017-4-18 17:00,,,,
XH8082016011501245,367.67,1077.77,70.37,1110.53,13.77,16.47,21.83,19.1,2017-4-18 18:00,,,,
XH8082016011501245,366.83,946.43,144.67,1066.33,8.83,10.43,20.8,19.4,2017-4-18 19:00,,,,
XH8082016011501245,374.23,657.07,464.9,890.33,14.37,16.9,19.03,23.97,2017-4-18 20:00,,,,
XH8082016011501245,378.37,408,700.23,632.43,29.33,33.23,16.73,42.2,2017-4-18 21:00,,,,
XH8082016011501245,379.17,473.37,668.97,734.6,27.3,31.13,15,46.8,2017-4-18 22:00,,,,
XH8082016011501245,378.3,577.93,602.23,843.73,29.27,34.87,15.37,42,2017-4-18 23:00,,,,
XH8082016011501245,378.37,480.93,622.47,730.73,24.83,28.57,14.3,55.33,2017-4-19,,,,
XH8082016011501245,376.5,556.37,592.93,824.93,27.27,32.9,14.93,53.7,2017-4-19 01:00,,,,
XH8082016011501245,379.3,641.07,484.4,834.63,15.07,19.17,14.73,54.63,2017-4-19 02:00,,,,
XH8082016011501245,379.2,759.73,333.47,839.03,9.37,11.2,14,62.87,2017-4-19 03:00,,,,
XH8082016011501245,454.17,834.1,369.17,839.63,15.27,17.63,14,63.53,2017-4-19 04:00,,,,
XH8082016011501245,437.53,904.37,383.5,847.6,15.3,17.53,14,60.37,2017-4-19 05:00,,,,
XH8082016011501245,383.97,958.27,348.33,840.37,15.53,17.8,13.4,56.4,2017-4-19 06:00,,,,
XH8082016011501245,385.63,942.1,357.43,845.83,18.1,21.7,13.1,55.3,2017-4-19 07:00,,,,
XH8082016011501245,384.63,969,374.93,870.83,19.63,23.53,14,54.17,2017-4-19 08:00,,,,
XH8082016011501245,389.43,970.93,1058.27,872.53,19.83,23.13,15.07,53.67,2017-4-19 09:00,,,,
XH8082016011501245,390.4,1190.1,267.9,994.17,22.6,26.87,16,50.13,2017-4-19 10:00,,,,
XH8082016011501245,395.13,1074.33,328.6,967.33,24.27,28.63,17.13,48.63,2017-4-19 11:00,,,,
XH8082016011501245,399.87,938.17,574.87,964.97,28.13,32.93,18,49.73,2017-4-19 12:00,,,,
XH8082016011501245,398.23,896.97,2008.97,965.13,31.6,36.6,18.83,50.27,2017-4-19 13:00,,,,
XH8082016011501245,402.8,965.23,449.9,1075.63,34.17,39.53,19,46.87,2017-4-19 14:00,,,,
XH8082016011501245,385.9,796.83,5.67,873.3,22.37,25.27,15.37,70.97,2017-4-19 15:00,,,,
XH8082016011501245,384.87,688.47,289.3,915.1,30.77,34.3,14,76.03,2017-4-19 16:00,,,,
XH8082016011501245,387.83,798.43,321.77,955.53,31.5,35.2,14,74.6,2017-4-19 17:00,,,,
XH8082016011501245,395.03,809.97,336.03,949.2,40.37,44.97,14.4,71.67,2017-4-19 18:00,,,,
XH8082016011501245,409.5,882.1,466.87,847.17,59.2,65.13,14,70.23,2017-4-19 19:00,,,,
XH8082016011501245,408.93,762.7,565.17,755.87,63.8,69.3,13.13,72.93,2017-4-19 20:00,,,,
XH8082016011501245,410.03,556.73,628.57,707.63,67.73,73.9,12.87,75.7,2017-4-19 21:00,,,,
XH8082016011501245,410.43,500.13,636.97,661,77.53,84.9,12,79.3,2017-4-19 22:00,,,,
XH8082016011501245,407.33,529.6,637.43,669.73,76.57,83.83,11.33,81,2017-4-19 23:00,,,,
XH8082016011501245,403.87,502.47,667.23,676.83,76.83,84.33,11,81.13,2017-4-20,,,,
XH8082016011501245,404.8,424.43,729.77,623.07,90.8,98.33,10.17,83.17,2017-4-20 01:00,,,,
XH8082016011501245,404.4,380,731.73,608.83,102.8,111.93,10.43,85.1,2017-4-20 02:00,,,,
XH8082016011501245,406.03,360.83,769.77,592.03,101.8,110.4,10.07,84.53,2017-4-20 03:00,,,,
XH8082016011501245,405.5,405.87,731.07,609.8,118.03,128.97,10,85.47,2017-4-20 04:00,,,,
XH8082016011501245,405.6,382.6,761.5,583.87,105.1,118.87,9.63,85.57,2017-4-20 05:00,,,,
XH8082016011501245,402.3,379.5,755.13,569.5,139.9,178.73,8.17,87,2017-4-20 06:00,,,,
XH8082016011501245,402.87,406.3,753.6,570.1,144.43,177.2,8.4,88.77,2017-4-20 07:00,,,,
XH8082016011501245,402.57,468.17,736.97,598.8,115.5,131.33,9.57,89.17,2017-4-20 08:00,,,,
XH8082016011501245,402.53,608.47,658.8,696.1,92.4,103.23,11.83,83.97,2017-4-20 09:00,,,,
XH8082016011501245,406.2,940.53,528.8,818.23,64.63,72.87,15.2,70.97,2017-4-20 10:00,,,,
XH8082016011501245,410.7,1091.83,474.73,916.5,51.1,57,18.6,61.27,2017-4-20 11:00,,,,
XH8082016011501245,404.87,1149.23,321.5,990.83,32.83,37.57,21.13,48.8,2017-4-20 12:00,,,,
XH8082016011501245,395,1409.57,59.27,1072.13,16.13,19.4,23.23,32.8,2017-4-20 13:00,,,,
XH8082016011501245,393.6,1320.33,13.83,1064.7,18.43,21.67,24,34,2017-4-20 14:00,,,,
XH8082016011501245,393.43,1699.03,0.07,1175.77,18.3,21.1,24.2,33,2017-4-20 15:00,,,,
XH8082016011501245,385.3,1618.57,0.5,1135.23,14.43,17.2,24.5,30.9,2017-4-20 16:00,,,,
XH8082016011501245,384.37,1735.33,2.47,1157,14,17.13,24.23,30.23,2017-4-20 17:00,,,,
XH8082016011501245,384.13,1605.7,0.9,1078.17,18.37,21.93,22.63,37.17,2017-4-20 18:00,,,,
XH8082016011501245,388.57,1052.23,39.8,996.17,27.1,31.03,18.93,52.13,2017-4-20 19:00,,,,
XH8082016011501245,379.6,999.5,31.53,1021.87,25.37,27.87,15,65.07,2017-4-20 20:00,,,,
XH8082016011501245,381.1,999.97,54.93,1038.3,21.13,23.53,15.27,66.53,2017-4-20 21:00,,,,
XH8082016011501245,389.03,980.17,234.2,970.33,30.87,34.3,15,68.23,2017-4-20 22:00,,,,
XH8082016011501245,381.67,849.73,283.97,932.77,33.7,36.57,15,66.73,2017-4-20 23:00,,,,
XH8082016011501245,380.77,658.47,485.07,830.53,35.93,39.8,14.87,67.67,2017-4-21,,,,
XH8082016011501245,384.03,645.43,475.4,822,49.9,56.13,14,68.73,2017-4-21 01:00,,,,
XH8082016011501245,379.3,679.67,431.77,824.07,41.8,47.4,13.23,70.67,2017-4-21 02:00,,,,
XH8082016011501245,377.63,726.93,341.8,951.47,34.63,38.67,12.03,71.13,2017-4-21 03:00,,,,
XH8082016011501245,382.27,596.8,347.1,855.77,50.6,55.53,13,74.6,2017-4-21 04:00,,,,
XH8082016011501245,381.73,638.9,300.43,882.87,42.17,46.33,13,76,2017-4-21 05:00,,,,
XH8082016011501245,380.77,866.87,55.7,990.07,23.5,27.03,13.03,64.03,2017-4-21 06:00,,,,
XH8082016011501245,383.57,859.07,56.97,944.73,27.9,32.73,13,66.7,2017-4-21 07:00,,,,
XH8082016011501245,383.07,859.23,48.73,883.67,26.63,31.8,13,65.97,2017-4-21 08:00,,,,
XH8082016011501245,378.7,947.13,14.6,921.2,21.47,26.03,13.6,64.33,2017-4-21 09:00,,,,
XH8082016011501245,378.57,996.17,11.8,997.8,22,26.5,14.83,59.5,2017-4-21 10:00,,,,
XH8082016011501245,379.5,1044.73,1.17,1022.5,22.03,26.67,15.7,55.33,2017-4-21 11:00,,,,
XH8082016011501245,379.5,1016.67,0,1043.7,20.47,24.07,16.2,51.77,2017-4-21 12:00,,,,
XH8082016011501245,379.63,1029.1,5.9,1081.27,21.07,24.4,17,48.77,2017-4-21 13:00,,,,
XH8082016011501245,378.63,956.87,50.37,1095.3,23.77,28.77,17.73,45.77,2017-4-21 14:00,,,,
XH8082016011501245,377.53,909.87,209.93,1081.07,23.9,30.5,18.8,39.3,2017-4-21 15:00,,,,
XH8082016011501245,388.83,894.1,259.5,1046.87,25.93,31.47,20,38.33,2017-4-21 16:00,,,,
XH8082016011501245,398.8,1034.47,805.67,1085.1,29.3,34.73,20.33,39.63,2017-4-21 17:00,,,,
XH8082016011501245,399.97,1275.23,721.3,1087.37,19.43,22.43,18.27,43.53,2017-4-21 18:00,,,,
XH8082016011501245,389.97,1208.47,0.03,1090.4,19.53,22.63,16.5,49.53,2017-4-21 19:00,,,,
XH8082016011501245,390.1,1153.5,6.27,1082.47,21.97,25.07,16,51.03,2017-4-21 20:00,,,,
XH8082016011501245,386.97,1070.5,13.3,1013.1,24.87,27.87,15.7,55.67,2017-4-21 21:00,,,,
XH8082016011501245,389.67,1088.73,86.77,972.63,29.67,33.53,15,58.53,2017-4-21 22:00,,,,
XH8082016011501245,392.57,1124.93,133.8,940.3,36.83,41.4,14.1,61.47,2017-4-21 23:00,,,,
XH8082016011501245,394.3,1109.3,242.63,903.9,41.3,46.07,13.33,64.03,2017-4-22,,,,
XH8082016011501245,393.3,1086.43,304.23,884.8,41.03,46.2,13,65.3,2017-4-22 01:00,,,,
XH8082016011501245,391.6,1076.97,297.4,902.77,38.73,43.47,12.7,65.47,2017-4-22 02:00,,,,
XH8082016011501245,391.57,745.27,455.77,807.4,50.07,55.6,11.37,69.2,2017-4-22 03:00,,,,
XH8082016011501245,392.73,721.87,502.07,798.03,51.27,57.7,11,70.6,2017-4-22 04:00,,,,
XH8082016011501245,396.77,616.9,596.2,747.47,65.23,72.33,10.57,71.5,2017-4-22 05:00,,,,
XH8082016011501245,392.37,646.07,610.37,729.17,61.07,68,10,72.57,2017-4-22 06:00,,,,
XH8082016011501245,393.93,723.03,580.03,758.97,67.5,74.87,10.63,72.43,2017-4-22 07:00,,,,
XH8082016011501245,394.23,1178.67,366.83,920.93,51.97,58.43,13.43,64.9,2017-4-22 08:00,,,,
XH8082016011501245,394.33,1409.27,208,1012.93,39.9,44.97,16.7,55.17,2017-4-22 09:00,,,,
XH8082016011501245,398.77,1685.4,100.73,1094.13,32.53,37.27,19.43,46.33,2017-4-22 10:00,,,,
XH8082016011501245,391.87,1908.97,0,1160.27,29.27,34.1,20.83,41.33,2017-4-22 11:00,,,,
XH8082016011501245,389.77,1958,0.03,1195.4,23.93,27.57,22.27,37.83,2017-4-22 12:00,,,,
XH8082016011501245,387.13,1943.77,0.03,1212.77,22.1,25.37,23.2,35.07,2017-4-22 13:00,,,,
XH8082016011501245,386.13,2023.97,0.07,1230.93,19.7,22.1,24,32.17,2017-4-22 14:00,,,,
XH8082016011501245,383.43,2029.57,0.03,1289.6,20.37,22.97,24.53,31.17,2017-4-22 15:00,,,,
XH8082016011501245,379.2,1982.97,0.1,1250.2,15.87,17.67,24.23,27.77,2017-4-22 16:00,,,,
XH8082016011501245,374.93,1966.97,0.03,1228.8,12.13,13.73,24,26.17,2017-4-22 17:00,,,,
XH8082016011501245,373.3,1820.6,0.07,1216.23,13.67,15.6,23.3,29.43,2017-4-22 18:00,,,,
XH8082016011501245,376.57,1638.9,0.07,1204.43,18.43,20.97,21.43,39.23,2017-4-22 19:00,,,,
XH8082016011501245,376.67,1390.9,0.03,1138.3,21.6,24.33,19.47,45.93,2017-4-22 20:00,,,,
XH8082016011501245,378.9,1281.53,0,1096.57,27.73,30.73,18.2,50.5,2017-4-22 21:00,,,,
XH8082016011501245,380.8,1466.6,0.03,1121.33,33,36.67,17.53,53.33,2017-4-22 22:00,,,,
XH8082016011501245,384.73,1443.17,0,1090.9,34.97,38.4,16.83,55.57,2017-4-22 23:00,,,,
XH8082016011501245,384.93,1355.63,0.03,1053.5,34.97,38.23,16,56.5,2017-4-23,,,,
XH8082016011501245,381.2,1300.4,5.37,1021.6,34.17,38.2,15.17,57.4,2017-4-23 01:00,,,,
XH8082016011501245,385.37,1229.1,66.8,985.3,34.1,37.77,15,59.27,2017-4-23 02:00,,,,
XH8082016011501245,385.5,1357,64.8,1004,30.3,33.77,15,57.37,2017-4-23 03:00,,,,
XH8082016011501245,384.5,1444.13,76.6,1014.63,25.97,29.1,15.3,54.9,2017-4-23 04:00,,,,
XH8082016011501245,386.53,905.3,271.4,1020.43,32.63,35.8,15,56.1,2017-4-23 05:00,,,,
XH8082016011501245,389.67,779.17,429.57,903.93,40.57,47.33,14.8,57,2017-4-23 06:00,,,,
XH8082016011501245,391.3,660.3,547.27,856.63,47.47,54.7,14,61.27,2017-4-23 07:00,,,,
XH8082016011501245,394.9,686.3,585.8,853.7,55.73,63.23,14.77,60.5,2017-4-23 08:00,,,,
XH8082016011501245,398.9,942.53,421.37,1009.5,43.87,49.07,18.07,46.3,2017-4-23 09:00,,,,
XH8082016011501245,411.23,1026.73,174.87,1017.9,39.13,44.43,19.73,45.5,2017-4-23 10:00,,,,
XH8082016011501245,490.19,1142.92,62.58,1042.65,41.5,47.46,19.42,47.58,2017-4-23 11:00,,,,
XH8082016011501245,459.77,1295.4,18.33,1082.7,56.77,64.4,18.57,54.7,2017-4-23 12:00,,,,
XH8082016011501245,397.43,1300.17,0.03,1139.53,36.03,42.87,17.67,55.6,2017-4-23 13:00,,,,
XH8082016011501245,388.37,1263.33,0.03,1170.33,31.6,37.3,16.47,57.13,2017-4-23 14:00,,,,
XH8082016011501245,387.2,1174.97,0,1183.97,39.6,47.8,16.5,60.43,2017-4-23 15:00,,,,
XH8082016011501245,387.77,1187.53,0.07,1204.1,42.43,51.87,17,61.7,2017-4-23 16:00,,,,
XH8082016011501245,391.67,1268.23,0.1,1271.53,45.73,55.9,17.77,59.23,2017-4-23 17:00,,,,
XH8082016011501245,396,1106.67,5.33,1243.73,62.87,78.9,17.63,62.33,2017-4-23 18:00,,,,
XH8082016011501245,394.7,960.23,85.1,1201.73,58.7,70.87,16,67.4,2017-4-23 19:00,,,,
XH8082016011501245,392.3,916.13,119.97,1174.5,59.67,71.6,15,69.93,2017-4-23 20:00,,,,
XH8082016011501245,391.7,938.77,182.63,1095.37,60.8,69.9,15,70.83,2017-4-23 21:00,,,,
XH8082016011501245,416.48,870.56,374.12,969.84,72.64,79.92,15,70.32,2017-4-23 22:00,,,,
XH8082016011501245,426.27,855.4,375.17,997.53,69.07,76.77,15.27,70.27,2017-4-23 23:00,,,,
XH8082016011501245,416.77,862.67,329.7,962.43,68.03,75.2,16,71.5,2017-4-24,,,,
XH8082016011501245,413.3,1144.4,601.77,1017.43,86.53,94.17,16,68.23,2017-4-24 01:00,,,,
XH8082016011501245,405.7,921.4,321.4,999,76.73,83.83,16,66.27,2017-4-24 02:00,,,,
XH8082016011501245,431.37,698.7,446.17,944.4,95.87,107.13,15.87,71.33,2017-4-24 03:00,,,,
